1317432669010071552	1602935399000	kyle00463	de	RT @MirDriM_Art: Frankenstein's Monster https://t.co/7TAy04EfcK	true	1317432323348992000
1324863952287899648	1604707155000	Rango999	de	Was wird sich denn für die deutsche Wirtschaft ändern, wenn Biden Präsident wird?   nix!!  Es gibt einen Erdogan/Putin/Lukaschenko... weniger, die USA werden wieder von einer würdigen Persönlichkeit vertreten, wir alle leben etwas sicherer, mehr Verlässlichkeit/Kontinuität	false		
1322168235349942272	1604064446000	yflexn0	de	was deutsche verbindet https://t.co/gUDpIior7b	false		
1316715933730209799	1602764516000	_megkenya	de	RT @latenightberlin: Kein Verschwörer-Outing, kein Politiker-Fail, keine schlechten Nachrichten.  Einfach nur Klaas, wie er winkt. https://	true	1316381998336835584
1316381998336835584	1602684900000	latenightberlin	de	Kein Verschwörer-Outing, kein Politiker-Fail, keine schlechten Nachrichten.  Einfach nur Klaas, wie er winkt. https://t.co/irtPLzKnqP	false		
1321928883189489664	1604007380000	carbon_compound	de	@AnChVIE VERDOPPELUNG IN EINER WOCHE IST EXPONENDSIHEL! HEAST!  Und der hat Matura? Meine Lehrabschlußprüfung hat da mehr Bildung eingebaut.	false		
1316666021525155841	1602752616000	soonyooms	de	@sunric4ever dia and rosie mommas	false		
1326602046699675648	1605121549000	simplysophiie_	de	NCT // Limitless Album ist komplett mit allen Extras. jeweils 16 zzgl. Wunschversand https://t.co/604jVe6Cpj	false		
1326585659545563138	1605117642000	LenaOT2	de	@Jala_varietas @Marie34322111 @gginamina @ReinhildAmandi ach da ist es ja wieder. Ich nehme mal an, ich bin ein Troll und das ist absolut keine Beleidigung weil sowas machst du ja nicht. Genauso wie blocken. Machst du auch nicht.	false		
1316476124420071426	1602707341000	StefanS56831841	de	@AndreaSchlegel3 Söder sollte für solche Aussagen der Panikmache vor Gericht gestellt werden. Er wendet den Schaden nicht ab von Deutschland, wie es seine Pflicht wäre, sondern er erzeugt ihn. Was für ein Verbrechen !	false		
1323238273603506177	1604319563000	JJrealBB	de	@m_marre @Anwalt_Jun @AndreMimikama Ich fürchte ja. Allerdings hat die Kirche meiner Oma eh alle Gottesdienste abgesagt. Mal sehen ob viele/alle Kirchen Gebote umsetzten ohne Verbote zu "benötigen".	false		
1321547172165439489	1603916373000	CarlaNaegeli	de	@Faust_III Es ist ja nicht so, als sei der Lockdown gegen die Experten  viele Virologen unterstützen ihn. Fakt ist, das Virus hängt von unserem Verhalten ab, und kollektives Verhalten wird nun mal (auch) über symbolhaftes Handeln erreicht.	false		
1327220933006913536	1605269103000	ETN_eV	de	Ob ihr einfach nach einem neuen Kuchenrezept sucht oder noch einmal richtig in Herbststimmung kommen wollt: dieser vegane Apfelkuchen ist für jeden etwas! https://t.co/6iIJplCj8N	false		
1322145531590836224	1604059033000	ilkayuzunali	de	RT @yuzdeyuzege: DARKMODE.    https://t.co/IQox7AhxTV	true	1322137386374017028
1322137386374017028	1604057091000	yuzdeyuzege	de	DARKMODE.    https://t.co/IQox7AhxTV	false		
1326467241773322242	1605089409000	Schneider_AfD	de	RT @RolandTichy: Paderborn: Kind-Frau von ihrem syrischen Ehemann brutal abgestochen. Warum erlaubt Deutschland Kinder-Ehen zu Lasten der M	true	1326213130393890818
1326213130393890818	1605028824000	RolandTichy	de	Paderborn: Kind-Frau von ihrem syrischen Ehemann brutal abgestochen. Warum erlaubt Deutschland Kinder-Ehen zu Lasten der Mädchen? Und duldet Nachzug - für den natürlich niemand verantwortlich ist.... https://t.co/kNtJqHn5Ei	false		
1327205024007647232	1605265310000	callmegeraldo	de	RT @LootFuerDieWelt: Und hier das Programm für #lfdw7 https://t.co/LkPTfXf8xy	true	1326915757737963523
1326915757737963523	1605196344000	LootFuerDieWelt	de	Und hier das Programm für #lfdw7 https://t.co/LkPTfXf8xy	false		
1319212886800191490	1603359836000	frau_muede	de	@chaos_in_Bremen Ich möchte auch so gern Mal wieder, aber da hier die Ampel auf rot steht, werden wir in 3 Wochen sicherlich nicht fahren können 	false		
1327583295731888138	1605355497000	MichaelRigol	de	RT @Jonnyca9: POTUS hat ClA Director Haspel heute aus dem Intel Briefing ausgeschlossen.  Tick Tack.  Trump wird den Job beenden, den JFK	true	1327561871336026113
1327561871336026113	1605350389000	Jonnyca9	de	POTUS hat ClA Director Haspel heute aus dem Intel Briefing ausgeschlossen.  Tick Tack.  Trump wird den Job beenden, den JFK  versprochen hat.  Zerschmettere diese Agentur in tausend Teile u zerstreue sie im Wind.  Militär ist d einzige Weg nach vorne.  Kein Herumblödeln mehr	false		
1324648855779115008	1604655872000	20julien8	de	@elxnaoida Würde es noch weihnachtlich anpassen	false		
1326149489674031105	1605013651000	Gabrielalovesus	de	@Alice_Weidel Personalmangel? Wenn es um die sogenannten Covidioten geht, ist? seltsamerweise genug Personal da. Unglaublich!!!	false		
1317120986077138944	1602861088000	alay_didem	de	@AytenEm69873954 nbpfmehpuo??	false		
1322435165034000384	1604128087000	TRANEBO22	de	@tamaaalol Du wirst immer von anderen gmobbt weil du der bessere bist https://t.co/Kd7HpwjYn0	false		
1324759572817547266	1604682269000	shabubub	de	@YungGIurak kb mehr	false		
1317032771471200260	1602840056000	hxdesz1	de	RT @_capullasixtina: JQJBWUDKEVDIDBDYSBUSNDUENEHEIDBJDNEBEIEBDUDNEBFIEBDIDSHSSJVDIDBEUEKEVRIEEJEKEBFIFNFBDKDBFJDKJR https://t.co/BfZsu9HQ4Y	true	1317032697211084801
1317032697211084801	1602840038000	_capullasixtina	de	JQJBWUDKEVDIDBDYSBUSNDUENEHEIDBJDNEBEIEBDUDNEBFIEBDIDSHSSJVDIDBEUEKEVRIEEJEKEBFIFNFBDKDBFJDKJR https://t.co/BfZsu9HQ4Y	false		
1319582937684316161	1603448063000	LKNURPINAR1	de	@ilgin_saran dfadfh	false		
1318569757394821122	1603206502000	Batz	de	@dauni @manniac Ah gut. Da hatte ich eh eine auf in letzter Zeit weils da immer voll ist	false		
1324589556734283777	1604641734000	baumspitze1	de	Schau, was ich gefunden habe. Lagenlook Longpullover Pullover Sweater Überwurf Olivgrün Mohair TRAU-DICH  https://t.co/HVWjFhcZKN via @eBayDE	false		
1319847304627691520	1603511093000	CessRey43702789	de	awtss gege https://t.co/sj5u4VccG6	false		
1324971695548092416	1604732843000	loveheqrts	de	hunter schafer	false		
1319350761969561600	1603392708000	Darkwish1970	de	@shild @Chrisbowsky @Kallyunior @tagesschau Packen Sie mal Ben Link rein	false		
1316348814723342336	1602676988000	FuerZeit	de	RT @Fozziebaer1: So geht das jeden Tag!  #Legalize #Cannabis https://t.co/zEfBere0Ag	true	1316292193020252160
1316292193020252160	1602663488000	Fozziebaer1	de	So geht das jeden Tag!  #Legalize #Cannabis https://t.co/zEfBere0Ag	false		
1319347838548168714	1603392011000	anndrea1968	de	@Spaet68er das komplette quartet	false		
1327894957688909824	1605429803000	MarciaHeisti	de	@Johann_v_d_Bron Weil er von einer Werbeagentur beraten wird, die gute Kontakte hat und ihn immer medial platziert, um so seine Idee von Massenimunität zu verbreiten?	false		
1324628630853591045	1604651050000	freez_d	de	HEUTE KDA EP!!!!!!!!!	false		
1322506451454222336	1604145083000	Termine_Hamburg	de	Sie sagt die zweite ist die letzte Welle! https://t.co/DkTZQWr3Dc	false		
1322771887966068737	1604208368000	fakiradamseyyah	de	.... Deswegen muss diese Regierung verschwinden. ÖFG.	false		
1319328544745467904	1603387411000	ryujorb	de	antthisthesisehtis???	false		
1315722869373009925	1602527751000	MatthiasFranck	de	RT @RenateKuenast: Man weiß gar nicht, ob man  endlich sagen soll oder entgeistert  warum so spät erst??? @FacebookDE @sz @HateAid @SPI	true	1315707553746169857
1315707553746169857	1602524100000	RenateKuenast	de	Man weiß gar nicht, ob man  endlich sagen soll oder entgeistert  warum so spät erst??? @FacebookDE @sz @HateAid @SPIEGEL_Netz @netzpolitik #Holocaustleugnung	false		
1322830125889691648	1604222253000	megatwingo	de	RT @Meckerschwabe: https://t.co/kHTQTYdkk1  Schland in einer Reihe mit evil #China und evil #Iran. Wir haben es prächtig mit den Amis verdo	true	1322830064401158145
1322830064401158145	1604222239000	Meckerschwabe	de	https://t.co/kHTQTYdkk1  Schland in einer Reihe mit evil #China und evil #Iran. Wir haben es prächtig mit den Amis verdorben.	false		
1320211332495372288	1603597884000	ntryashwanth	de	Happy Dussehra Anna #Vijayadashami	false		
1327581919983398912	1605355169000	Blackrosie89	de	RT @_axiisstowaakii: Hätte gegen einen extrem aufdringlichen und sehr penetrant anhänglichen Belagerungszustand vieler positiver Ereignisse	true	1327561293520379904
1327561293520379904	1605350251000	_axiisstowaakii	de	Hätte gegen einen extrem aufdringlichen und sehr penetrant anhänglichen Belagerungszustand vieler positiver Ereignisse... Nichts einzuwenden !!!	false		
1322558028802043909	1604157380000	Dennis83704858	de	@tagesschau Immer dieses "Ost-Deutschland"... Es ist so... In den Köpfen einiger ist die Wiedervereinigung immer noch nicht angekommen... Es wird wohl nochmal 30 Jahre dauern	false		
1316688855341453312	1602758060000	Ganzzahl	de	@Sternenrot Moritz Bleibtreu	false		
1324741952546443271	1604678068000	Voegizug	de	Die Kleine Pult Konzert Heimarbeit kommt heute aus Südlondon aus einen Jamaica Haushalt und ist geprägt von Soul, Jazz with lush reggae and slinky R&B  https://t.co/fdPF0D2UjM  Tiana Major9 https://t.co/ZhM9AQ6gdb Tiny Desk (Home) Concert	false		
1325486013704151042	1604855466000	kseokjokes	de	RT @heeisyang: WEIBO VER. (Different Filter)  https://t.co/lwGSR0PDOl  #ENHYPEN #  #BORDER_DAY_ONE #DAWN https://t.co/x7mQAM6MBH	true	1325468052150919170
1325468052150919170	1604851184000	heeisyang	de	WEIBO VER. (Different Filter)  https://t.co/lwGSR0PDOl  #ENHYPEN #  #BORDER_DAY_ONE #DAWN https://t.co/x7mQAM6MBH	false		
1323423062042304513	1604363620000	tbsrock	de	BADTA ES UN SER ANGELADO https://t.co/zdCJD2YJAz	false		
1323390115775918083	1604355765000	AnaRodr92851746	de	RT @Nndsfer1: Ich liebe Dich. LUCASVIANA TE AMAMOS	true	1323387012381102082
1323387012381102082	1604355025000	Nndsfer1	de	Ich liebe Dich. LUCASVIANA TE AMAMOS	false		
1319192338900656129	1603354937000	sabengel4	de	@Ritchie1895 @mattenb Was meinst du?	false		
1325431961687633920	1604842579000	Alfred996	de	RT @Die_Insider: Vom neuen Präsidenten der USA halten die Anhänger der #AfD erwartungsgemäß nicht so viel.   Aber sie werden drüber hinwegk	true	1325388438779138048
1325388438779138048	1604832202000	Die_Insider	de	Vom neuen Präsidenten der USA halten die Anhänger der #AfD erwartungsgemäß nicht so viel.   Aber sie werden drüber hinwegkommen.   #Biden #Election2020 #TrumpOut #noafd https://t.co/GXhaJbUqyU	false		
1328382017042526209	1605545927000	kultivazy	de	@hedyundolaf schönen Abend Euch!	false		
1327632582985433094	1605367248000	rzz_seokjin	de	GSBARRRR  #5DaysBEforeBE   # #BTS @BTS_twt https://t.co/rhvJgMDnUK	false		
1325111688832704513	1604766220000	Tony_Cassano85	de	@MinaVanK 95% der Teilnehmer dieser grandiosen Sendung können gar kein Gemüse beißen. Dentales Problem.	false		
1327134182221471744	1605248420000	Polle1907	de	@AnniTheDuck Ausserdem kenne ich den Content natürlich gut und weiss deswegen was gefordert ist.  Das würde den Einstieg bestimmt auch erleichtern.	false		
1326166522742648832	1605017712000	IreneW1812	de	RT @svejkaktuell: Hausdurchsuchungen bei Rechtsextremen in sieben Bundesländern https://t.co/dDHtCKRER9 via @KURIERat	true	1326162308096290817
1326162308096290817	1605016707000	svejkaktuell	de	Hausdurchsuchungen bei Rechtsextremen in sieben Bundesländern https://t.co/dDHtCKRER9 via @KURIERat	false		
1320991527573794816	1603783897000	susanne_ruecker	de	@fhorntweets @RudolfineZ @LPDWien Man muss die Versammlung auch gat nicht auflösen. Man holt einfach ein paar nach 178 StGB  raus, nimmt sie mit auf die Wache und fragt einen Richter, ob man sie wegen Wiederholungsgefahr in Untersuchungshaft nehmen soll. Der Rest regelt sich von alleine.	false		
1319158209874018304	1603346800000	ReddyPata	de	RT @vijaybhargav_66: Ippudu mkb mass choostharu tigers   #SarkaruVaariPaata @urstrulymahesh #MaheshBabu	true	1319158164722307074
1319158164722307074	1603346789000	vijaybhargav_66	de	Ippudu mkb mass choostharu tigers   #SarkaruVaariPaata @urstrulymahesh #MaheshBabu	false		
1322665834993623040	1604183083000	FranzWlcek	de	@_lost_in_hope Ich kann das nicht fav'en. Es tut mir unendlich leid. Mein aufrichtiges Beileid 	false		
1326507641313652736	1605099041000	Lesart_	de	@badgabal Eben https://t.co/eu59zyAjN5	false		
1320792830802071555	1603736524000	tradkatzi	de	@Nicolas43548582 Was macht er denn haha bist du high	false		
1322513405593440256	1604146741000	AsadoLOL	de	@newnamewh0dis Oh Gott wie süß	false		
1318184594479312896	1603114672000	ItSmmrtime	de	@isabelcale Lrj WUSHIEEE!!	false		
1322191157208797187	1604069911000	jisclose	de	BEST RAPPER EVER ME VOY A MORKRBDBFB	false		
1325848229599191040	1604941825000	kodiac15	de	@nulleberg Ich bilde mir erst ein Urteil, wenn diese Personen was leisten. Woher wissen so viele, dass die beiden gute Arbeit leisten werden?	false		
1322308522240057344	1604097893000	domian	de	#Domian und Monika reden über ihren Sohn. Der offenbarte Monika und ihrem Mann, dass er sich im Inneren nicht männlich fühlt, sondern weiblich. Gerade Monikas Mann hadert sehr mit dieser Nachricht. Könnt ihr das nachvollziehen?	false		
1325760258271301632	1604920851000	mariamclb	de	@ItsHarajukuKen AL DHEUZOSKSMB	false		
1316640574691332096	1602746549000	Manuela18001232	de	@forabetterwor10 @Maulwerker1 Nun, ich habe einen guten Bekannten aus der Musikbranche, der mir von ihren Allüren erzählte, ziemlich unsympathisch. Daher ist dieses Statement eine positive Überraschung.	false		
1316760049440743430	1602775034000	thueringenlive	de	Ärschle gut, alles gut: HAPPYPO ist das Bidet für alle. ... https://t.co/FYrbl3sied	false		
1322586214504013824	1604164100000	KarmaaPacMan	de	@Sonas82091870 @chris_angel2209 @Mneumvis @KnockoutSsb Lol das lustige ist, ich auch fast. Als ich mit smash angefangen hab, fand ich Olimar echt lustig wollte ihn mainen, aber dann hat mir @KlebeZettel5 Pac-Man gezeigt und joa :D	false		
1324055504381833216	1604514406000	Mo_An2016	de	RT @trumpteam01: Listen. https://t.co/UG8Ct5Hs0e	true	1323971965296746497
1323971965296746497	1604494489000	trumpteam01	de	Listen. https://t.co/UG8Ct5Hs0e	false		
1326882255537516544	1605188356000	rxmmii	de	@scxgen_ ABHFKAJAH	false		
1318271160686182400	1603135311000	soyecit	de	RT @SuavesLomitos: Kien es ese Pokémon?  https://t.co/FxLBxGsBVN	true	1317993921063079936
1317993921063079936	1603069212000	SuavesLomitos	de	Kien es ese Pokémon?  https://t.co/FxLBxGsBVN	false		
1323282859034054656	1604330193000	KeckPaul	de	RT @SZ: Walfluke stoppt entgleiste U-Bahn: In Spijkenisse schießt ein Zug über den Prellbock hinaus. Zum Glück steht hinter den Gleisen ein	true	1323282198468984835
1323282198468984835	1604330036000	SZ	de	Walfluke stoppt entgleiste U-Bahn: In Spijkenisse schießt ein Zug über den Prellbock hinaus. Zum Glück steht hinter den Gleisen ein riesiges Kunstwerk. https://t.co/6VVeqgeU2D	false		
1327561804101283840	1605350373000	glamharu	de	RT @TRSR_HQ: WEIBO @treasuremembers https://t.co/vDggYn5sZy	true	1327533462132146177
1327533462132146177	1605343616000	TRSR_HQ	de	WEIBO @treasuremembers https://t.co/vDggYn5sZy	false		
1316062935131787264	1602608829000	OffizialSemf	de	@Mexify Vor paar minuten ist das buch angekommen	false		
1321887787411509250	1603997582000	mjrieger	de	@PZimmermann8 Aber hätte es diese Fanta gegeben, wenn es keine Spiele stattgefunden hätten? Da würde ich zumindest bei ein großes Fragezeichen dran machen. Die Ministerien weisen teils auch explizit genau auf die Gefahr hin, dass das Drumherum das Problematische ist.	false		
1325493819312377857	1604857327000	michaklautkekse	de	@FerryMontes Mein Beileid. Aus tiefstem Herzen. 	false		
1316275674450219009	1602659550000	Nexiga_GmbH	de	 #Standortbewertung  ohne Analyse des Einzugsgebietes? Fast unmöglich. Wie groß ein #Einzugsgebiet ist, hängt stark vom Objekt ab. So auch die Methode, denn ob Buffer, Thiessen-Zone oder Konvexe Hülle, will gut überlegt sein.  https://t.co/1PbvuGoqjU	false		
1318260855277051905	1603132854000	sorridimilouiss	de	icarus falls	false		
1328471900985679873	1605567357000	TremBar79858106	de	gxtz	false		
1316766340896763905	1602776534000	SergeWinkler1	de	@bdrtschr Totale Isolation für 1 Jahr. Konsumation und Kommunikation nur noch online. Maske auf innerhalb Famillie. Hoffen, dass Virus im Oktober 2021 Erbarmen hat, und verschwunden ist. Arbeitslose ignorieren.	false		
1326436006778843136	1605081962000	AhaAchja	de	RT @dietantefrieda: Was wir viel zu oft vergessen:  In jedem von uns steckt ein Held, der herausgefordert werden will.	true	1326435210771247105
1326435210771247105	1605081772000	dietantefrieda	de	Was wir viel zu oft vergessen:  In jedem von uns steckt ein Held, der herausgefordert werden will.	false		
1321120015853170689	1603814531000	MCLong09	de	RT @SHomburg: Unverhältnismäßige Grundrechtseingriffe beanspruchen den Rechtsstaat derzeit aufs Äußerste. Jetzt hat das Verwaltungsgericht	true	1321016695901900802
1321016695901900802	1603789898000	SHomburg	de	Unverhältnismäßige Grundrechtseingriffe beanspruchen den Rechtsstaat derzeit aufs Äußerste. Jetzt hat das Verwaltungsgericht Karlsruhe die Maskenpflicht im Freien gekippt, die den Wahnsinn auf die Spitze treibt.  Bravo!  https://t.co/P8EjZSgGfr	false		
1316727560357773325	1602767288000	Utopia2711	de	@LaVieVagabonde @eichbornverlag ... ein wunderbares Buch  über das (Über)leben und das #sterben ...	false		
1321887204390674434	1603997443000	CharmantEmir	de	Du kannst dich gut anziehen, studieren,sie gut behandeln aber am Ende entscheidet sie sich trotzdem für einen K*nacken der Balmain Shirt aus Türkei trägt am Band arbeitet und sie schlecht behandelt.	false		
